stroke_id,mse_raw,mae_raw,mse_bezier,mae_bezier,mse_ml,mae_ml,cont_raw,cont_bezier,cont_ml
412,0.0014587449,0.03158742,0.001661473203303455,0.03376639682387951,0.0015373672,0.032711573,0.017606873,0.008998745986852139,0.008562894
413,0.0056635058,0.06637418,0.005655098001016068,0.06783371042217734,0.0010333833,0.027297866,0.021196067,0.010370199366803874,0.009393954
414,0.0045994055,0.05254485,0.0047806057533025725,0.051956101081019126,0.0026877217,0.040587686,0.018074088,0.008614155666754272,0.0070826025
415,0.0044116876,0.059022557,0.006313210496182339,0.07013236475306159,0.004257451,0.058071986,0.021070445,0.010873693302000621,0.008978517
416,0.0018889103,0.0351388,0.0018162941508415896,0.03409065523792868,0.0025273508,0.041932568,0.021727191,0.011089983076423896,0.009300238
417,0.003053105,0.041788563,0.002867281794217173,0.03904189753722878,0.0017195371,0.030933734,0.020073207,0.009639138923752531,0.0071532344
418,0.0023945016,0.04166372,0.002232606921210096,0.03928005334496469,0.00298478,0.046079922,0.018753601,0.009818951848099715,0.008192317
419,0.0072248243,0.075913645,0.006743590090732809,0.07385032210534609,0.0049855188,0.061434247,0.02110026,0.009861241356120808,0.008537015
420,0.0012702418,0.027776793,0.006487316734847076,0.06644998512830211,0.00040997472,0.01585781,0.02373727,0.01665331171357016,0.01563553
421,0.0029382254,0.044657078,0.005243124624148123,0.060501474808576254,0.001332712,0.030861648,0.022116987,0.013924742444093462,0.014729857
422,0.0019488777,0.037748504,0.0017159767651671511,0.03585631041946352,0.0008508839,0.024809213,0.021238869,0.011777591798170518,0.009668931
423,0.0014765994,0.030348636,0.001898916482002515,0.03522606928562565,0.0011782836,0.027305428,0.017674126,0.010872985670647393,0.008639078
424,0.0011918342,0.027587898,0.004238147162610333,0.05414900770284353,0.00034429037,0.014594438,0.020832019,0.01514380314822297,0.014751315
425,0.004479505,0.056881964,0.004533211562216315,0.05877459844992137,0.0040485156,0.053986713,0.019999422,0.009061840263167326,0.008462179
426,0.001198854,0.027612599,0.0008579521851622418,0.023082841316284044,0.0014067963,0.029286463,0.022023296,0.013353064232774178,0.009868292
427,0.0055492963,0.059230346,0.005829679978818053,0.06167939502723833,0.006850076,0.066499844,0.017650198,0.011989866411277276,0.010398887
428,0.0031692267,0.047494665,0.0037871960243910426,0.05136339487730539,0.0021168976,0.038228188,0.019365078,0.010892721108166198,0.008946327
429,0.0015369268,0.031432368,0.0034047812053989734,0.04795997764144881,0.0005868684,0.019523159,0.024118427,0.013570572808079178,0.015933404
430,0.005344433,0.061328225,0.0050516576083843925,0.06037984402405736,0.0026313337,0.040371798,0.018100489,0.009418199869009434,0.0067104083
431,0.0034680152,0.05019305,0.003229184501391771,0.0498051411714535,0.004419297,0.05496835,0.017085861,0.009600583566403881,0.007029992
432,0.004931655,0.061980665,0.007262610347258586,0.07605278890250962,0.0048838267,0.062488306,0.020579932,0.010245653937920342,0.008512247
433,0.001533214,0.032273244,0.0013956949747002331,0.03127331758444418,0.0009984071,0.025912285,0.018364567,0.012134686647724541,0.009098069
434,0.0014403831,0.030529376,0.002059569871932401,0.03249102175802338,0.001149067,0.027310967,0.022364153,0.015732796561123093,0.015562664
435,0.0010969003,0.025696699,0.0008713580115802847,0.02272170990550452,0.00052687747,0.01795017,0.02072369,0.008994953781101118,0.007290849
436,0.0015322843,0.030690024,0.0016774963301218135,0.033614112962960734,0.0007880563,0.021763222,0.01930447,0.00960269301299119,0.0075717
437,0.0017812605,0.03213149,0.001894177617359051,0.03400495506212978,0.0013067394,0.028158238,0.018647643,0.010884917921112536,0.007708121
438,0.0008110185,0.023386758,0.0005587394541276132,0.018448491500610092,0.0012398888,0.028490767,0.019643707,0.00876441830735826,0.0085712345
439,0.0061469143,0.06929849,0.004501838329053488,0.05773305074164483,0.0061445516,0.07008393,0.021143267,0.01020200132405956,0.009057989
440,0.0012967137,0.028966308,0.001003869643352084,0.025215214412485944,0.0004115476,0.015190238,0.017663969,0.01004706243193189,0.0074558877
441,0.0023945007,0.039457433,0.00674279484947592,0.06756572868489231,0.0010988895,0.028421571,0.022776395,0.014209073535190226,0.015246488
442,0.0017931305,0.034569412,0.0014091721109069518,0.031063664941505732,0.0012421436,0.030189753,0.021226967,0.013673030008121468,0.014728907
443,0.002257229,0.04131587,0.0022295902017168082,0.04212597702867429,0.0006538155,0.021555785,0.018834226,0.010611209913402102,0.008934854
444,0.003445744,0.051275603,0.002288404545141237,0.040745236855241874,0.0033800765,0.051315498,0.024498189,0.01383018272046193,0.010072014
445,0.0027892129,0.043953,0.002260829755696795,0.03981164410415143,0.0029605248,0.043392293,0.018818384,0.008533848796724593,0.006585044
446,0.006703523,0.07256727,0.006303209331791288,0.07119024110297806,0.002561929,0.044525206,0.021026911,0.011844423820753501,0.009395416
447,0.0016014245,0.031014247,0.0015995862278022246,0.0333621435803302,0.0010797696,0.026950981,0.020332683,0.008697051071240509,0.007071701
448,0.0016504225,0.032321088,0.0019528492423505467,0.03620251724584849,0.0004264311,0.016177457,0.01788269,0.010566617267137726,0.009523788
449,0.0050024176,0.059383407,0.004756949141133064,0.056916859416514524,0.0027059817,0.04400424,0.019540448,0.010360037498770031,0.008826312
450,0.004035878,0.056593083,0.00502258309544458,0.061895572386048224,0.00065996806,0.020983553,0.0215872,0.011258249777908349,0.009365028
451,0.0016610781,0.030438542,0.0017321961185092747,0.031991467399909004,0.0021133944,0.036288157,0.021011963,0.011260042147961247,0.009880078
452,0.0020004902,0.038691808,0.0019398287752867827,0.03819949979616596,0.00113282,0.02891583,0.022981357,0.01149043378507742,0.010272419
453,0.0007042957,0.02095552,0.0005852677357904869,0.019632573804360287,0.0003909677,0.016611911,0.021737318,0.012595356205161855,0.009453464
454,0.0025572502,0.042497367,0.0021955845619316874,0.039795369796954666,0.0023195161,0.04029739,0.020271823,0.009866270023433814,0.007851121
455,0.005291535,0.058454093,0.0026827725260095054,0.040372353134563485,0.004179288,0.053844534,0.025992546,0.01656408364652642,0.015355487
456,0.003626878,0.048930276,0.003522456112905809,0.04925559708865566,0.003657949,0.050303467,0.02177268,0.010424868202570665,0.010511548
457,0.0014687916,0.031136334,0.005569053759514936,0.05943689768615082,0.00037845905,0.015485553,0.022320703,0.012686955266456617,0.01510233
458,0.0012821582,0.028265428,0.0012436763620820301,0.02911082523039987,0.001982778,0.03661768,0.021728907,0.010550827954344482,0.010333375
459,0.0044214716,0.048804842,0.003933105894771984,0.047647884147392544,0.0022299092,0.037061673,0.019173745,0.008768964255562896,0.008211261
460,0.002869947,0.046396334,0.00272828587715459,0.045380414215383365,0.00061010645,0.02098645,0.01929598,0.01137990137959794,0.00841371
461,0.0005312761,0.017992316,0.00041037873401204286,0.015051230757023104,0.00027520777,0.013396516,0.02157187,0.01189127542466106,0.0095624635
462,0.0037187291,0.04542449,0.0031861850810017667,0.041863037442597895,0.003616766,0.043359853,0.018336609,0.0087686551769416,0.0081709605
463,0.0021067995,0.037261013,0.007081159546505615,0.06610270670053783,0.0013812446,0.030031646,0.023469733,0.014977955585234818,0.0154678
464,0.0023575684,0.037673347,0.0023336184880471005,0.03576825152646608,0.002828201,0.04085033,0.0181037,0.010144641423365216,0.0081101665
465,0.000537363,0.019074017,0.0004865216050823985,0.017219952100768817,0.0012429457,0.024665339,0.019582666,0.010438431939497885,0.008169608
466,0.0021025077,0.03719458,0.0019163115896979586,0.03577998935631463,0.000896577,0.024299456,0.019107712,0.009833807381854714,0.0070275846
467,0.0027118637,0.042355828,0.007376285724061602,0.07087103889787308,0.0018402032,0.035135582,0.02339519,0.01391037032465269,0.015592975
468,0.0033578416,0.043864727,0.0031461906457504467,0.042312513961466874,0.0023959395,0.038288098,0.023364883,0.010925875221884058,0.008708955
469,0.0031152114,0.04524756,0.010502214931333975,0.08494653205432012,0.0013612558,0.031183973,0.02736707,0.01683309797652016,0.0150614325
470,0.0009168981,0.024139548,0.0007647153215454704,0.022431486883576626,0.0010989535,0.025265228,0.018648349,0.009015780842049338,0.0076482375
471,0.0025084172,0.040175274,0.0024935395998991177,0.0403629801886137,0.0016839555,0.03418402,0.017146636,0.008599789739610715,0.0067764795
472,0.0022346147,0.039032724,0.002164046701422057,0.03970657743911386,0.0015869864,0.03306219,0.018750492,0.009737942188704178,0.007625717
473,0.0030970355,0.046582036,0.0032687897985613813,0.048331191207342084,0.0023025945,0.038171206,0.019785505,0.010887819377214765,0.0099628605
474,0.0024996235,0.04339555,0.004542147975894321,0.05906861078803507,0.0015367403,0.034089442,0.022012461,0.011873258534511776,0.01000323
475,0.00251948,0.038680907,0.0024824346286997593,0.03929344032575818,0.0018684788,0.035034943,0.018172106,0.010277745991345549,0.008085221
476,0.002725183,0.041958608,0.003478164194846651,0.048940082875587126,0.0016780951,0.033946637,0.022202155,0.012025157425263397,0.016015954
477,0.001098169,0.026654566,0.0009646577828249143,0.025156287094091997,0.0010201407,0.027409537,0.019754635,0.012047522256891013,0.008448276
478,0.0025814166,0.039562795,0.0025824893316501846,0.042528806898406026,0.0016834055,0.031170417,0.01841722,0.008602707641792991,0.0065840743
479,0.0046321545,0.04893786,0.004178290978561619,0.044867862907175426,0.003802373,0.044293545,0.018979065,0.008470284231477554,0.0074175177
480,0.0026568891,0.041522656,0.0014770175909173495,0.028149881793063308,0.002332314,0.039403476,0.026111372,0.016422760698149016,0.015649064
481,0.00057812425,0.019335238,0.00284500389401916,0.0406488023162351,0.000359106,0.014989067,0.023127548,0.016960927772954118,0.015672594
482,0.0020607405,0.039447725,0.004133794525790815,0.05729750319062458,0.0012465159,0.031033993,0.021850506,0.011064388860209457,0.00890006
483,0.0020766505,0.039175514,0.0012189622082771643,0.031096522793222777,0.0015766172,0.0338228,0.020120434,0.010252256838778978,0.008389928
484,0.00086237275,0.02364649,0.0022406140335721582,0.037849186863735604,0.00069025555,0.021339078,0.020480294,0.014443860078252803,0.0149165625
485,0.0019612324,0.03569294,0.001815193378420339,0.035823370306436134,0.0012173576,0.026279455,0.021126717,0.011491656808837528,0.009893194
486,0.0004683426,0.017292615,0.0004076075331811563,0.015618786821630258,0.00027247745,0.013033935,0.018626193,0.009255222334540613,0.0075098984
487,0.0008243422,0.022406392,0.012193842087002133,0.08777123964485578,0.00045134762,0.017165452,0.02626155,0.01551594074977283,0.015141981
488,0.000680792,0.021079488,0.0051809487632150505,0.05573447740295879,0.00064815773,0.020370945,0.023599934,0.013930412456312047,0.015592343
489,0.0017501195,0.034730416,0.0017479670447599705,0.035471017382176874,0.0008511384,0.024396643,0.020926347,0.010139083520603104,0.008356119
490,0.0064313267,0.07112692,0.0055897648302462655,0.06607024019629879,0.0032879612,0.05115984,0.020904131,0.011426618617180414,0.008477897
491,0.0036594234,0.049840953,0.007549164543795256,0.07345273421420993,0.0026115072,0.042832725,0.021472396,0.013978816126433645,0.015921762
492,0.0024262487,0.039456666,0.002567449052703001,0.04084730624165735,0.002465829,0.041419186,0.018733615,0.010218800946450939,0.007983284
493,0.0008549638,0.023242805,0.0007000732517048945,0.021689362886862122,0.0007284926,0.018999565,0.022900492,0.010563187504929988,0.009203007
494,0.0032903852,0.050923508,0.0038699985028881894,0.05577031302156281,0.0024948872,0.04452162,0.021223325,0.012781837221074434,0.009823565
495,0.0032752184,0.050275363,0.0030225074156161593,0.04878898165985042,0.00067386206,0.021564122,0.020897632,0.011542771099310917,0.009908234
496,0.0006646469,0.020290205,0.0004550369172428377,0.01712950148619984,0.00047772893,0.016945153,0.020238148,0.009238364658462358,0.00778376
497,0.0034043854,0.050975446,0.003362533643448995,0.051154203101992736,0.0006097071,0.019839924,0.021064464,0.0117137196986846,0.010224676
498,0.0014776665,0.030328903,0.0018989649417472017,0.035828163968162005,0.0012349633,0.024151858,0.018808514,0.009889487047131733,0.009885345
499,0.01128643,0.09361051,0.008321562787969063,0.08032760054068358,0.00955667,0.08750977,0.021736167,0.011764781441759891,0.0100348415
500,0.0022634882,0.034916528,0.0019624351082939777,0.03226583616736596,0.0012453904,0.026803251,0.019806504,0.009617423543310638,0.0074982406
501,0.0076852096,0.06940095,0.007903096622223767,0.06926095528151364,0.0038970825,0.051287204,0.021734843,0.010867315401740092,0.009158023
502,0.0027642755,0.04219027,0.002923454303740842,0.04263046401421727,0.001581331,0.032156892,0.020683723,0.01028912454400957,0.010027959
503,0.003113892,0.039979875,0.0031142825386524086,0.04275653186068856,0.0025231466,0.0351433,0.018893458,0.009801478083852152,0.008846325
504,0.0018475534,0.035937056,0.002369356427897505,0.04088026460437269,0.0018294035,0.035378747,0.020783002,0.011348832899272597,0.0113002565
505,0.0048052417,0.05749823,0.004362759250120494,0.05228999190172372,0.005902542,0.06176077,0.019688014,0.00976934954559343,0.008751724
506,0.0037366094,0.053156324,0.006302107349120433,0.06935355352024691,0.0027453238,0.045745347,0.023857376,0.012581422310750934,0.010070722
507,0.0016645072,0.03418711,0.0014447416122555313,0.032460165150373727,0.0010386666,0.026025712,0.017941657,0.008388934439396633,0.007818316
508,0.00078355346,0.022771494,0.000740064185822672,0.023345364053332995,0.00096828665,0.026138261,0.0151358945,0.008610460377185318,0.0068505094
509,0.0033236323,0.042087696,0.0027781114577041734,0.03920697331688054,0.003670346,0.041623894,0.020385213,0.011368162892436336,0.0075810966
510,0.003856608,0.051036116,0.015164305350370798,0.10205033941031877,0.0034717887,0.048286326,0.027297711,0.017146591269709927,0.0163221
511,0.0008178401,0.023009453,0.0006905090323575148,0.021496413633645805,0.00029262682,0.014055354,0.020404492,0.009148802591798972,0.008557048
512,0.00164166,0.032296054,0.0014780218536345896,0.031379880165781276,0.0007162805,0.017086726,0.01872364,0.009779845386770831,0.008738461
513,0.0045308704,0.054566823,0.0023398500639182345,0.03499393421181394,0.004079651,0.054141887,0.021962788,0.013937948246048016,0.0143121
514,0.0036656423,0.04988543,0.0035493569818261196,0.04996455270085606,0.0037479913,0.050696455,0.01850326,0.009914969168949588,0.007043674
515,0.00051556714,0.017813426,0.00047692904500059197,0.018115863151943037,0.00084039476,0.01983225,0.019435009,0.009061451470519235,0.009145338
516,0.0023697047,0.036775224,0.0018277219085403298,0.03188036886242834,0.000821889,0.021011949,0.017383039,0.008375805873901975,0.007167316
517,0.009712456,0.08798002,0.009143843498480082,0.08610163373916724,0.00807053,0.08037797,0.020038264,0.010890366946407999,0.009593115
518,0.005954205,0.06790453,0.005328331932635578,0.06493054494608981,0.0025639734,0.04472035,0.022584885,0.01206108684622633,0.00949723
519,0.003796814,0.054266963,0.0023672292493060287,0.04287281229455,0.0039998507,0.05665355,0.022982536,0.011504227127574849,0.009791473
520,0.005648542,0.06130818,0.0038794620951015098,0.04969433107729175,0.0038040208,0.05225382,0.027501738,0.018028662105185552,0.015118594
521,0.002564911,0.03989557,0.002985101222011226,0.04553388888348328,0.0033772448,0.04239624,0.017117443,0.009801286632124439,0.008740056
522,0.002683565,0.042161845,0.002609568479164182,0.04055025366632409,0.0018839748,0.033108886,0.020316266,0.010713152435986304,0.010247612
523,0.0038677794,0.054129407,0.004519523795634694,0.057938646207018385,0.0029842486,0.047930256,0.02331365,0.01141994206691748,0.009858532
524,0.0014360544,0.029318068,0.0010804927019546602,0.024151622827582694,0.000568036,0.018295899,0.018355502,0.008753482871662655,0.00717084
525,0.004243792,0.04997425,0.0033751816483600693,0.04542629125280162,0.0047988947,0.054336168,0.021238675,0.010301378469364656,0.009704709
526,0.0034090327,0.04764978,0.007531722926444867,0.07203952500861996,0.0028970619,0.044766158,0.023709664,0.01462091496240123,0.015586026
527,0.001584477,0.030062255,0.0013439033265886414,0.029143072857544156,0.0014294558,0.02967912,0.018503113,0.009901264999916849,0.0072605363
528,0.002662559,0.04416937,0.0024553431931701136,0.04278708989922233,0.0013508548,0.028003298,0.020549228,0.00908547345886001,0.0071096662
529,0.005596873,0.06168475,0.006395147692497979,0.06889822584990438,0.003722909,0.051340163,0.019743662,0.014577199512983948,0.015185435
530,0.0013826172,0.030602183,0.001176304374188098,0.02829026392705153,0.0009364563,0.024243455,0.01859628,0.009488248185104471,0.00879938
531,0.0024424458,0.039456893,0.002341560394167348,0.036939221203971154,0.0027608844,0.039852023,0.019069437,0.009564278037778224,0.008559694
532,0.002022522,0.0362223,0.00159365603631783,0.029673896499182853,0.0016700726,0.03192299,0.025651686,0.01713275167978244,0.01665344
533,0.0031435448,0.04671131,0.002823055490446178,0.045532756131985846,0.0023022231,0.03879769,0.019356648,0.00839437348014276,0.007853963
534,0.002694089,0.045087654,0.002948626187777901,0.0470372336511099,0.002270753,0.04154294,0.02045275,0.010287703938536608,0.009173001
535,0.0030607758,0.046074986,0.002827799078994756,0.04392722540055654,0.0030332261,0.043440193,0.019775052,0.011103848022992082,0.009009266
536,0.0012737198,0.029883139,0.0008433254747466189,0.024760678984606325,0.0011316163,0.028994825,0.021276932,0.011535207686584807,0.009577142
537,0.0069315564,0.062496282,0.009731410777865209,0.07631222999129675,0.0039728796,0.050589763,0.02254483,0.012757236864339508,0.012398452
538,0.0028813533,0.045186833,0.002417489007376369,0.04102366148784579,0.003138932,0.046858147,0.018546933,0.008815391091835552,0.00699368
539,0.0022986413,0.03920555,0.0019685531753070537,0.03731077850938898,0.0014108133,0.027559102,0.017372224,0.009788890458470091,0.0080351215
540,0.0049387445,0.06207926,0.0049173581066618375,0.062368403642532544,0.0020563523,0.03860477,0.01920249,0.010297036232117985,0.009400195
541,0.0064974395,0.061871495,0.006005200959299005,0.05931751053534064,0.0025932328,0.041311942,0.019997973,0.009760752541898482,0.008604079
542,0.0024077948,0.036980744,0.0021799270129874834,0.03318386801442341,0.0012700092,0.027350899,0.018994734,0.009634768794852649,0.007019099
543,0.00040747458,0.01643746,0.0002371074640863611,0.01226071485735604,0.00025665434,0.012572907,0.018224573,0.0085073168835183,0.0065980614
544,0.0023146444,0.039594784,0.0021386066166668794,0.039228441911262936,0.0018527857,0.032784916,0.019771084,0.009135852418955825,0.008510748
545,0.0057871593,0.06641646,0.0077830529116964765,0.0772170176034089,0.0032450147,0.049698733,0.020171141,0.011419182067808438,0.009415899
546,0.0018401307,0.03423666,0.001765819066278644,0.033980937921831794,0.0010127379,0.025184302,0.020668393,0.011358958942680011,0.009493927
547,0.0047622197,0.05815821,0.0044191276428829085,0.05612932781278833,0.0018728842,0.034851935,0.018822363,0.009057873950129719,0.0071467226
548,0.0004364694,0.016811868,0.0004288300827680482,0.01664630694161342,0.00050858624,0.01706732,0.018061966,0.00950881906707379,0.008298136
549,0.0029027006,0.04538385,0.0028026748989490695,0.04555625350497543,0.0022287155,0.036567923,0.019633379,0.010763818058544664,0.009642018
550,0.0014498648,0.030865869,0.0013502520180424128,0.030334895733959675,0.0011299555,0.024663921,0.020513773,0.009237044018650869,0.007493027
551,0.0034632548,0.046310708,0.0027083419702213186,0.03843922025348082,0.0018112528,0.034128267,0.0215839,0.011167641524996504,0.00986757
552,0.0032579196,0.048292767,0.003011084367377021,0.046065776382109805,0.0016232496,0.031612884,0.018785782,0.008803671447499928,0.0067409785
553,0.0010573431,0.02548391,0.0009349305593349365,0.024269296007200014,0.0006522577,0.01944556,0.01747017,0.010336013512663729,0.007648695
554,0.0012023849,0.028267674,0.0016301233001874734,0.03184674624366608,0.00044410033,0.016445607,0.020708198,0.011865953500126118,0.010465087
555,0.0006750807,0.0208708,0.0008480257681525928,0.023048886195586343,0.00031398254,0.013871229,0.020493906,0.011353952795892252,0.009763248
556,0.0054345676,0.064759284,0.0056759065794228375,0.0668851583039392,0.00083915284,0.02196037,0.022001138,0.01245183205410317,0.00882395
557,0.0017227019,0.032723956,0.0016092364697408077,0.03316375755301445,0.0012752294,0.027061654,0.020622604,0.01085702342979347,0.0087216
558,0.0018155866,0.03374911,0.0017776734406274928,0.03494522536697989,0.0009467688,0.024795603,0.024796005,0.016938229450981085,0.016450832
559,0.0015119121,0.031130085,0.0018178836851960917,0.03590416543695314,0.0021125688,0.037740134,0.018802363,0.01045254139996483,0.008724932
560,0.0016998877,0.031904317,0.0018752671682503892,0.03390675438653379,0.00085324823,0.022878915,0.019078556,0.00867835451486305,0.007554552
561,0.0026350238,0.04208024,0.0026091884557682544,0.04261928835323557,0.0019881665,0.03529869,0.019990688,0.009497648896796834,0.0074672014
562,0.0011602126,0.028245341,0.001471134394652348,0.034681499173705534,0.00043378148,0.016556863,0.01809363,0.009372241756977017,0.0077330237
563,0.0038631002,0.050725207,0.003391366241208501,0.04732984921204951,0.0053441375,0.061569273,0.01777546,0.009428371044347933,0.008675841
564,0.0061871037,0.06926938,0.00556203634768801,0.06593686285314498,0.006320414,0.070785865,0.019520272,0.010202971027442055,0.009529534
565,0.007019397,0.07553402,0.005582716624234074,0.0673702869047153,0.0056224084,0.06794427,0.019917369,0.01088283992839916,0.009116095
566,0.0020601093,0.036787666,0.003288804689167019,0.046639811370948255,0.00064939796,0.021102753,0.022427483,0.014202362495022314,0.015057168
567,0.0040403665,0.045948103,0.0034302317919279084,0.04130185926238944,0.0022469582,0.036422096,0.020130789,0.01017684092357611,0.008431622
568,0.0024092686,0.04105203,0.00216537291574158,0.0394777196855364,0.0009288336,0.024300776,0.019028889,0.008515954187227682,0.007326585
569,0.0025066845,0.04181111,0.005442503774372469,0.060632771907227496,0.0018992492,0.035831533,0.022474568,0.015895513379242294,0.015039483
570,0.0024146966,0.04074085,0.002358072142221316,0.040983667704534835,0.0011225773,0.027537795,0.020768313,0.012203576132165057,0.011042556
571,0.0014369988,0.031323772,0.0012775818784511949,0.0307189890092769,0.0011629458,0.027066194,0.020453025,0.009272902346471969,0.00782083
572,0.006276245,0.06981387,0.006598886847825004,0.07102128378238651,0.0031816799,0.049793728,0.020723023,0.011601789235690873,0.009798199
573,0.0016991969,0.032248557,0.001736166543056398,0.03177881748882391,0.00089786004,0.023213062,0.018459987,0.008442466976387565,0.0072099827
574,0.0009370828,0.025221467,0.0009176452276148519,0.024765784364482197,0.00043449222,0.015949462,0.020639488,0.008826771754872694,0.0088527845
575,0.0060538924,0.06924789,0.00455678359867341,0.059954865139303884,0.0035218566,0.05383349,0.020592315,0.011394448240358705,0.009155581
576,0.003334246,0.05079005,0.0020803282100346856,0.03886689351258957,0.0022881988,0.04218979,0.021840831,0.010764326738094132,0.008939677
577,0.0024328025,0.0401021,0.001932010507125088,0.03542118814001335,0.0013356998,0.030887082,0.01902421,0.0097303909563568,0.008450189
578,0.0038129115,0.053604174,0.004944345372032345,0.05940518125992847,0.001662908,0.035437405,0.019241903,0.010348290038187,0.008197261
579,0.0035511614,0.04924853,0.011954787409634078,0.08999320153801767,0.0029511915,0.044853512,0.023265893,0.01419107367627073,0.015195404
580,0.002735043,0.04251177,0.0030235402536000775,0.0459957568476514,0.0016800939,0.03203453,0.023504442,0.010406273376671616,0.008066218
581,0.0027493034,0.037987534,0.0022313993526313124,0.03325406979037221,0.0025824057,0.03758123,0.018569702,0.009563070232884783,0.0075631225
582,0.0018069376,0.03437344,0.01254000165506838,0.09105839537179217,0.0012528885,0.029146269,0.02656617,0.016986091729424918,0.015651582
583,0.0019921917,0.033312313,0.00177400796308659,0.031583737845716664,0.0012755747,0.025907686,0.018528197,0.009518417710661437,0.0076561775
584,0.0013519847,0.029943323,0.006190795640963398,0.06162266420517036,0.00043239637,0.017212413,0.024604293,0.013893238695433976,0.015720537
585,0.002994232,0.044729486,0.0025826248723875107,0.0403537570112639,0.002622291,0.04173284,0.023449197,0.013895222331024241,0.015718902
586,0.005875189,0.06208887,0.005635195232885547,0.06117997061101195,0.003763184,0.050225176,0.023522679,0.011255410914267792,0.009735218
587,0.0034405976,0.047677368,0.0019097432292745533,0.03224948090676779,0.0034078606,0.047129378,0.023712378,0.016028590921689446,0.015953504
588,0.0052212267,0.059338793,0.0062170025329851214,0.06528711818861127,0.0029684305,0.045715645,0.01935898,0.009070564921170058,0.007930861
589,0.0027759196,0.040910393,0.0024408331899783914,0.038189342699203745,0.0037405216,0.050638057,0.018037796,0.00878299177431548,0.008745398
590,0.0004778311,0.017465584,0.000319465842247249,0.014470525993062325,0.00086566695,0.021997292,0.021445114,0.009363505188916725,0.009374494
591,0.00084504666,0.023837931,0.0009576279567131089,0.026555818837535407,0.0002742164,0.013093072,0.022418523,0.013383771115998791,0.009548135
592,0.0046623833,0.049005955,0.004839136509511201,0.05017633980704298,0.0036019296,0.042122096,0.016651167,0.009173967992173225,0.007230338
593,0.00045256998,0.016691137,0.0074763868694321745,0.06495953356893865,0.00031550217,0.014187007,0.023616303,0.014591214185472873,0.0151286
594,0.0018339464,0.03718669,0.0014395407544372102,0.033172506051168824,0.0018556113,0.037613917,0.020480838,0.011310498892144269,0.008858893
595,0.0057340907,0.06711933,0.006473634278754513,0.07250746793535255,0.0011051157,0.026786126,0.018472802,0.01045901818931188,0.0083375685
596,0.0047026975,0.06039291,0.0053442629515543265,0.06487570698931805,0.0022132979,0.041496344,0.020807283,0.011984792200331938,0.008981563
597,0.0032298868,0.047301535,0.003073651186619675,0.047023195193897596,0.002753595,0.04366081,0.020077081,0.010219821866026796,0.008316038
598,0.0041957307,0.053240933,0.013465317684465669,0.09442847534029039,0.002214326,0.03986436,0.02416374,0.01429270825738144,0.015725182
599,0.0017980782,0.034565397,0.0015988929582653189,0.03278271043962329,0.0019481365,0.03747174,0.020967662,0.01017428822104481,0.008185241
600,0.0007068018,0.02123513,0.0005487461186435586,0.019197381316437005,0.00096486905,0.026533289,0.019587403,0.009846773410339056,0.008818638
601,0.0044343704,0.05537458,0.005110556687895344,0.061929535794735105,0.0022221883,0.037995063,0.020028634,0.010022174187593554,0.0089672
602,0.014025368,0.10549329,0.012407345636836818,0.10044037221781399,0.008890247,0.08391862,0.02173625,0.01155081981783817,0.0098195
603,0.009343895,0.08552392,0.008181021498612008,0.07990229582084672,0.0050843465,0.06372599,0.023099251,0.010585475157154712,0.009053171
604,0.0081539415,0.07984465,0.014466158851742213,0.10640532168238166,0.006495216,0.07109681,0.02137353,0.010293339319277804,0.008979252
605,0.001869933,0.033563323,0.0012875754448580363,0.02784701975410027,0.0016824829,0.031077392,0.01784729,0.008647040784918684,0.007642986
606,0.0017475217,0.0340485,0.0025314188456385537,0.04349643628000599,0.0010857119,0.023443904,0.019810136,0.009249972189070628,0.007999924
607,0.002689725,0.043663174,0.003042953367513623,0.04836769953719755,0.0013448845,0.029535081,0.02115142,0.012336667492225825,0.010387239
608,0.0029688864,0.04451208,0.007899183461250046,0.07223564969963789,0.002277703,0.038628098,0.021079008,0.014002818187922305,0.015287716
609,0.0014704388,0.030673305,0.002190969470664735,0.036410676860902096,0.0013145534,0.029630236,0.022650499,0.013149966823437926,0.015850304
610,0.004026824,0.053060383,0.00435204727415537,0.057054767888741455,0.0021358384,0.03868077,0.021371828,0.011140747084299485,0.0096094115
611,0.003121336,0.04730921,0.0029897198160876303,0.04819307995909976,0.0012512858,0.028723124,0.01885454,0.009218928887068956,0.006347601
612,0.004315683,0.05373984,0.003996009797517684,0.04934110544390219,0.003134802,0.047901265,0.02208148,0.015303203743159303,0.014908101
613,0.00315156,0.046818946,0.007307963931513612,0.07033423187269595,0.002273037,0.040062353,0.024373703,0.014977144284734551,0.015793884
614,0.0025113777,0.040421046,0.0023068661817546594,0.03648160873982147,0.0023942008,0.040084194,0.025526062,0.015227431303804745,0.015529681
615,0.0015928219,0.032636017,0.012002009895966313,0.08559035031878834,0.0010369254,0.026219238,0.022667523,0.016223575130404424,0.014718098
616,0.0011471076,0.027933031,0.004388783297320846,0.054370573591581525,0.00039218954,0.015840895,0.022056991,0.014424199430393697,0.01608391
617,0.0029964875,0.04612703,0.0028189800434059884,0.04678889970395654,0.0016567393,0.03464941,0.019826077,0.009166797407383027,0.009253393
618,0.0017845698,0.03463649,0.0029606249708706654,0.044747422423955116,0.0008876743,0.024719551,0.02173095,0.011883309995755558,0.014424407
